date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:52:11	438365/438365	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-6b05d%22	https://arpitjainds.github.io/art//img/work/lifethoughts/IMG_0945.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/lifethoughts/IMG_0945.jpg	(from https://arpitjainds.github.io/art/work/lifethoughts.html)
21:52:12	729955/729955	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-b2363%22	https://arpitjainds.github.io/art//img/work/lifethoughts/IMG_7149.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/lifethoughts/IMG_7149.jpg	(from https://arpitjainds.github.io/art/work/lifethoughts.html)
21:52:14	505626/505626	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-7b71a%22	https://arpitjainds.github.io/art//img/work/lifethoughts/IMG_7147.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/lifethoughts/IMG_7147.jpg	(from https://arpitjainds.github.io/art/work/lifethoughts.html)
21:52:14	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f1a48a3-247b%22	https://arpitjainds.github.io/work/taiwantravel.html	C:/My%20Web%20Sites/project1/arpitjainds.github.io/work/taiwantravel.html	(from https://arpitjainds.github.io/art/work/taiwantravel.html)
21:52:15	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f5ff310-247b%22	https://arpitjainds.github.io/work/world.html	C:/My%20Web%20Sites/project1/arpitjainds.github.io/work/world.html	(from https://arpitjainds.github.io/art/work/world.html)
21:52:16	477824/477824	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-74a80%22	https://arpitjainds.github.io/art//img/work/world/IMG_0899.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/world/IMG_0899.jpg	(from https://arpitjainds.github.io/art/work/world.html)
21:52:16	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f1a48a3-247b%22	https://arpitjainds.github.io/work/odissi.html	C:/My%20Web%20Sites/project1/arpitjainds.github.io/work/odissi.html	(from https://arpitjainds.github.io/art/work/odissi.html)
21:52:18	695737/695737	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-a9db9%22	https://arpitjainds.github.io/art//img/work/odissi/DSC_0012.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/odissi/DSC_0012.jpg	(from https://arpitjainds.github.io/art/work/odissi.html)
21:52:19	1505931/1505931	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-16fa8b%22	https://arpitjainds.github.io/art//img/work/odissi/DSC_0043.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/odissi/DSC_0043.jpg	(from https://arpitjainds.github.io/art/work/odissi.html)
21:52:21	929402/929402	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-e2e7a%22	https://arpitjainds.github.io/art//img/work/odissi/DSC_0079.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/odissi/DSC_0079.jpg	(from https://arpitjainds.github.io/art/work/odissi.html)
21:52:22	629388/629388	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-99a8c%22	https://arpitjainds.github.io/art//img/work/odissi/DSC_0061.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/odissi/DSC_0061.jpg	(from https://arpitjainds.github.io/art/work/odissi.html)
21:52:23	144300/144300	---M-Z	200	added ('OK')	font/ttf	etag:W/%2260b32472-233ac%22	https://arpitjainds.github.io/IntelligentInteractions/Assets/Fonts/manrope-regular.ttf	C:/My%20Web%20Sites/project1/arpitjainds.github.io/IntelligentInteractions/Assets/Fonts/manrope-regular.ttf	(from https://arpitjainds.github.io/IntelligentInteractions/Assets/css/main.css)
21:52:24	146160/146160	---M-Z	200	added ('OK')	font/ttf	etag:W/%2260b32472-23af0%22	https://arpitjainds.github.io/IntelligentInteractions/Assets/Fonts/manrope-bold.ttf	C:/My%20Web%20Sites/project1/arpitjainds.github.io/IntelligentInteractions/Assets/Fonts/manrope-bold.ttf	(from https://arpitjainds.github.io/IntelligentInteractions/Assets/css/main.css)
21:52:24	1517/1517	---M-Z	200	added ('OK')	image/gif	etag:%225eb03f3f-5ed%22	https://cdnjs.cloudflare.com/ajax/libs/owl-carousel/1.3.3/AjaxLoader.gif	C:/My%20Web%20Sites/project1/cdnjs.cloudflare.com/ajax/libs/owl-carousel/1.3.3/AjaxLoader.gif	(from https://cdnjs.cloudflare.com/ajax/libs/owl-carousel/1.3.3/owl.theme.css)
